iron_ore_price,X,year,month,week_day,weeknum
79.36,20170403,2017,4,1,14
79.45,20170404,2017,4,2,14
81.54,20170405,2017,4,3,14
80.92,20170406,2017,4,4,14
75.45,20170407,2017,4,5,14
74.71,20170410,2017,4,1,15
74.38,20170411,2017,4,2,15
68.04,20170412,2017,4,3,15
68.68,20170413,2017,4,4,15
66.25,20170417,2017,4,1,16
63.2,20170418,2017,4,2,16
64.6,20170419,2017,4,3,16
65.36,20170420,2017,4,4,16
68.22,20170421,2017,4,5,16
66.53,20170424,2017,4,1,17
66.07,20170425,2017,4,2,17
66.62,20170426,2017,4,3,17
66.42,20170427,2017,4,4,17
68.8,20170428,2017,4,5,17
68.72,20170502,2017,5,2,18
68.68,20170503,2017,5,3,18
65.2,20170504,2017,5,4,18
61.73,20170505,2017,5,5,18
60.15,20170508,2017,5,1,19
60.75,20170509,2017,5,2,19
60.38,20170511,2017,5,4,19
61.38,20170512,2017,5,5,19
60.8,20170515,2017,5,1,20
61.17,20170516,2017,5,2,20
62.2,20170517,2017,5,3,20
61.6,20170518,2017,5,4,20
62.69,20170519,2017,5,5,20
63.19,20170522,2017,5,1,21
62,20170523,2017,5,2,21
60.52,20170524,2017,5,3,21
60.24,20170525,2017,5,4,21
57.91,20170526,2017,5,5,21
58.5,20170529,2017,5,1,22
58.5,20170530,2017,5,2,22
57.02,20170531,2017,5,3,22
55.97,20170601,2017,6,4,22
57.79,20170602,2017,6,5,22
55.9,20170605,2017,6,1,23
56.03,20170606,2017,6,2,23
55.43,20170607,2017,6,3,23
55.36,20170608,2017,6,4,23
55.43,20170609,2017,6,5,23
54.87,20170612,2017,6,1,24
53.36,20170613,2017,6,2,24
54.43,20170614,2017,6,3,24
55.23,20170615,2017,6,4,24
55.75,20170616,2017,6,5,24
56.3,20170619,2017,6,1,25
56.45,20170620,2017,6,2,25
56.82,20170621,2017,6,3,25
56.53,20170622,2017,6,4,25
56.75,20170623,2017,6,5,25
59.7,20170627,2017,6,2,26
62.33,20170628,2017,6,3,26
64.71,20170629,2017,6,4,26
64.95,20170630,2017,6,5,26
64.29,20170703,2017,7,1,27
63.23,20170704,2017,7,2,27
63.28,20170705,2017,7,3,27
61.96,20170706,2017,7,4,27
62.8,20170707,2017,7,5,27
64.05,20170710,2017,7,1,28
65.4,20170711,2017,7,2,28
64.05,20170712,2017,7,3,28
65.91,20170713,2017,7,4,28
65.74,20170714,2017,7,5,28
66.81,20170717,2017,7,1,29
68.84,20170718,2017,7,2,29
70.24,20170719,2017,7,3,29
68.05,20170720,2017,7,4,29
67.14,20170721,2017,7,5,29
67.86,20170724,2017,7,1,30
69.48,20170725,2017,7,2,30
70.43,20170726,2017,7,3,30
70.2,20170727,2017,7,4,30
68.73,20170728,2017,7,5,30
73.7,20170731,2017,7,1,31
73.56,20170801,2017,8,2,31
72.3,20170802,2017,8,3,31
72.93,20170803,2017,8,4,31
74.12,20170804,2017,8,5,31
76.17,20170807,2017,8,1,32
75.46,20170808,2017,8,2,32
76.68,20170810,2017,8,4,32
75.19,20170811,2017,8,5,32
74.71,20170814,2017,8,1,33
73.68,20170815,2017,8,2,33
72.97,20170816,2017,8,3,33
75.41,20170817,2017,8,4,33
77.94,20170818,2017,8,5,33
79.93,20170821,2017,8,1,34
79.65,20170822,2017,8,2,34
77.82,20170823,2017,8,3,34
77.16,20170824,2017,8,4,34
78.38,20170825,2017,8,5,34
77.15,20170828,2017,8,1,35
76.36,20170829,2017,8,2,35
76.08,20170830,2017,8,3,35
78.91,20170831,2017,8,4,35
77.86,20170904,2017,9,1,36
78.39,20170905,2017,9,2,36
76.82,20170906,2017,9,3,36
75.61,20170907,2017,9,4,36
74.36,20170908,2017,9,5,36
74.49,20170911,2017,9,1,37
76.37,20170912,2017,9,2,37
76.56,20170913,2017,9,3,37
73.99,20170914,2017,9,4,37
72.13,20170915,2017,9,5,37
71.76,20170918,2017,9,1,38
68.85,20170919,2017,9,2,38
69.65,20170920,2017,9,3,38
66.09,20170921,2017,9,4,38
63.56,20170922,2017,9,5,38
63.06,20170925,2017,9,1,39
64.95,20170926,2017,9,2,39
64.15,20170927,2017,9,3,39
62.89,20170928,2017,9,4,39
62.05,20170929,2017,9,5,39
62.05,20171002,2017,10,1,40
62.05,20171003,2017,10,2,40
62.05,20171004,2017,10,3,40
61.48,20171005,2017,10,4,40
62.24,20171006,2017,10,5,40
62.67,20171009,2017,10,1,41
61.01,20171010,2017,10,2,41
59.65,20171011,2017,10,3,41
60.09,20171012,2017,10,4,41
62.53,20171013,2017,10,5,41
62.94,20171016,2017,10,1,42
62.72,20171017,2017,10,2,42
60.88,20171019,2017,10,4,42
62.46,20171020,2017,10,5,42
62,20171023,2017,10,1,43
62.42,20171024,2017,10,2,43
62.24,20171025,2017,10,3,43
61.47,20171026,2017,10,4,43
60.08,20171027,2017,10,5,43
58.75,20171030,2017,10,1,44
58.52,20171031,2017,10,2,44
59.35,20171101,2017,11,3,44
59.79,20171102,2017,11,4,44
59.88,20171103,2017,11,5,44
63.36,20171106,2017,11,1,45
62.66,20171107,2017,11,2,45
62.26,20171108,2017,11,3,45
62.32,20171109,2017,11,4,45
62.6,20171110,2017,11,5,45
62.19,20171113,2017,11,1,46
63.17,20171114,2017,11,2,46
61.84,20171115,2017,11,3,46
61.57,20171116,2017,11,4,46
62.61,20171117,2017,11,5,46
63.47,20171120,2017,11,1,47
62.5,20171121,2017,11,2,47
65.17,20171122,2017,11,3,47
67.69,20171123,2017,11,4,47
67.94,20171124,2017,11,5,47
67.27,20171127,2017,11,1,48
67.76,20171128,2017,11,2,48
67.92,20171129,2017,11,3,48
68.13,20171130,2017,11,4,48
70.11,20171201,2017,12,5,48
72.68,20171204,2017,12,1,49
71.77,20171205,2017,12,2,49
69.36,20171206,2017,12,3,49
65.7,20171207,2017,12,4,49
69.35,20171208,2017,12,5,49
68.82,20171211,2017,12,1,50
71.25,20171212,2017,12,2,50
70.85,20171213,2017,12,3,50
69.94,20171214,2017,12,4,50
71.5,20171215,2017,12,5,50
74.15,20171218,2017,12,1,51
73.93,20171219,2017,12,2,51
72.84,20171220,2017,12,3,51
72.82,20171221,2017,12,4,51
76.36,20171222,2017,12,5,51
76.08,20171226,2017,12,2,52
72.62,20171227,2017,12,3,52
72.62,20171228,2017,12,4,52
72.61,20171229,2017,12,5,52
74.71,20180102,2018,1,2,1
74.97,20180103,2018,1,3,1
76.54,20180104,2018,1,4,1
76.8,20180105,2018,1,5,1
77.74,20180108,2018,1,1,2
78.47,20180109,2018,1,2,2
78.31,20180110,2018,1,3,2
79.08,20180111,2018,1,4,2
78.05,20180112,2018,1,5,2
76.59,20180115,2018,1,1,3
75.71,20180116,2018,1,2,3
74.51,20180117,2018,1,3,3
74.87,20180118,2018,1,4,3
76.75,20180119,2018,1,5,3
76.61,20180122,2018,1,1,4
76.75,20180123,2018,1,2,4
74.53,20180124,2018,1,3,4
75.04,20180125,2018,1,4,4
74.4,20180126,2018,1,5,4
74.33,20180129,2018,1,1,5
72.97,20180130,2018,1,2,5
72.92,20180131,2018,1,3,5
72.88,20180201,2018,2,4,5
74.39,20180202,2018,2,5,5
75.7,20180205,2018,2,1,6
75.92,20180206,2018,2,2,6
77.2,20180207,2018,2,3,6
77.32,20180208,2018,2,4,6
76.46,20180209,2018,2,5,6
76.24,20180212,2018,2,1,7
77.36,20180213,2018,2,2,7
78.41,20180214,2018,2,3,7
78.43,20180215,2018,2,4,7
78.2,20180222,2018,2,4,8
78.82,20180223,2018,2,5,8
79.36,20180226,2018,2,1,9
79.15,20180227,2018,2,2,9
78.61,20180228,2018,2,3,9
79.39,20180301,2018,3,4,9
78.43,20180302,2018,3,5,9
77.03,20180305,2018,3,1,10
76.07,20180306,2018,3,2,10
75.84,20180307,2018,3,3,10
73.23,20180308,2018,3,4,10
70.09,20180309,2018,3,5,10
69.93,20180312,2018,3,1,11
69.78,20180313,2018,3,2,11
71.64,20180314,2018,3,3,11
72.11,20180315,2018,3,4,11
69.84,20180316,2018,3,5,11
67.45,20180319,2018,3,1,12
66.94,20180320,2018,3,2,12
67.25,20180321,2018,3,3,12
67.18,20180322,2018,3,4,12
64.58,20180323,2018,3,5,12
64.33,20180326,2018,3,1,13
65.17,20180327,2018,3,2,13
63.12,20180328,2018,3,3,13
65.8,20180402,2018,4,1,14
63.76,20180403,2018,4,2,14
63.57,20180404,2018,4,3,14
63.57,20180405,2018,4,4,14
63.57,20180406,2018,4,5,14
63.95,20180409,2018,4,1,15
65.3,20180410,2018,4,2,15
64.79,20180411,2018,4,3,15
64.47,20180412,2018,4,4,15
64.96,20180413,2018,4,5,15
63.93,20180416,2018,4,1,16
64.51,20180417,2018,4,2,16
65.88,20180418,2018,4,3,16
68.45,20180419,2018,4,4,16
67.06,20180420,2018,4,5,16
67.67,20180423,2018,4,1,17
66.38,20180425,2018,4,3,17
66.258,20180426,2018,4,4,17
65.68,20180427,2018,4,5,17
65.43,20180430,2018,4,1,18
66.98,20180502,2018,5,3,18
66.87,20180503,2018,5,4,18
67.26,20180507,2018,5,1,19
66.8,20180508,2018,5,2,19
66.46,20180509,2018,5,3,19
66.83,20180510,2018,5,4,19
67.42,20180511,2018,5,5,19
68.93,20180514,2018,5,1,20
67.28,20180515,2018,5,2,20
68.03,20180516,2018,5,3,20
67.49,20180517,2018,5,4,20
65.3,20180521,2018,5,1,21
64.41,20180522,2018,5,2,21
64.11,20180523,2018,5,3,21
65.54,20180524,2018,5,4,21
63.94,20180525,2018,5,5,21
63.89,20180528,2018,5,1,22
65.78,20180530,2018,5,3,22
65.32,20180531,2018,5,4,22
66.16,20180601,2018,6,5,22
65.47,20180604,2018,6,1,23
66.34,20180605,2018,6,2,23
66.56,20180606,2018,6,3,23
66.84,20180607,2018,6,4,23
66.75,20180611,2018,6,1,24
67.23,20180612,2018,6,2,24
67.02,20180613,2018,6,3,24
68.49,20180614,2018,6,4,24
68.49,20180618,2018,6,1,25
66.45,20180619,2018,6,2,25
65.49,20180620,2018,6,3,25
64.88,20180621,2018,6,4,25
65.34,20180622,2018,6,5,25
65.49,20180625,2018,6,1,26
66.62,20180626,2018,6,2,26
64.6,20180627,2018,6,3,26
64.44,20180628,2018,6,4,26
65.02,20180629,2018,6,5,26
64.54,20180702,2018,7,1,27
64.55,20180703,2018,7,2,27
64.2,20180704,2018,7,3,27
63.14,20180705,2018,7,4,27
63.84,20180706,2018,7,5,27
63.92,20180709,2018,7,1,28
63.9,20180710,2018,7,2,28
63.34,20180711,2018,7,3,28
64.06,20180712,2018,7,4,28
64.04,20180713,2018,7,5,28
64.56,20180716,2018,7,1,29
64.07,20180717,2018,7,2,29
